,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
624753,2019-05-31,2019,22,5,es,Motilla del Palancar,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624754,2019-07-02,2019,27,7,es,Motilla del Palancar,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624755,2019-07-13,2019,28,7,es,Motilla del Palancar,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624756,2019-07-14,2019,28,7,es,Motilla del Palancar,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624757,2019-07-30,2019,31,7,es,Motilla del Palancar,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624758,2019-09-03,2019,36,9,es,Motilla del Palancar,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624759,2019-09-05,2019,36,9,es,Motilla del Palancar,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
624760,2019-10-20,2019,42,10,es,Motilla del Palancar,Albacete,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Albacete,No
626647,2017-11-10,2017,45,11,es,Talavera de la Reina,Albacete,14.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626648,2017-11-12,2017,45,11,es,Talavera de la Reina,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626649,2017-11-17,2017,46,11,es,Talavera de la Reina,Albacete,6.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626650,2017-11-19,2017,46,11,es,Talavera de la Reina,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626651,2017-11-24,2017,47,11,es,Talavera de la Reina,Albacete,5.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626652,2017-11-26,2017,47,11,es,Talavera de la Reina,Albacete,2.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626653,2017-12-01,2017,48,12,es,Talavera de la Reina,Albacete,8.0,1,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626654,2017-12-03,2017,48,12,es,Talavera de la Reina,Albacete,11.0,2,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626655,2017-12-05,2017,49,12,es,Talavera de la Reina,Albacete,10.0,3,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626656,2017-12-10,2017,49,12,es,Talavera de la Reina,Albacete,8.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626657,2017-12-17,2017,50,12,es,Talavera de la Reina,Albacete,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626658,2017-12-22,2017,51,12,es,Talavera de la Reina,Albacete,11.0,3,6,3,6,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626659,2017-12-23,2017,51,12,es,Talavera de la Reina,Albacete,5.0,2,3,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626660,2018-01-13,2018,2,1,es,Talavera de la Reina,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626661,2018-01-14,2018,2,1,es,Talavera de la Reina,Albacete,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626662,2018-01-18,2018,3,1,es,Talavera de la Reina,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626663,2018-01-28,2018,4,1,es,Talavera de la Reina,Albacete,5.0,2,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626664,2018-01-29,2018,5,1,es,Talavera de la Reina,Albacete,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626665,2018-02-01,2018,5,2,es,Talavera de la Reina,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626666,2018-02-02,2018,5,2,es,Talavera de la Reina,Albacete,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626667,2018-02-16,2018,7,2,es,Talavera de la Reina,Albacete,13.0,3,6,3,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626668,2018-02-18,2018,7,2,es,Talavera de la Reina,Albacete,3.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626669,2018-02-19,2018,8,2,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626670,2018-02-21,2018,8,2,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626671,2018-02-22,2018,8,2,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626672,2018-02-23,2018,8,2,es,Talavera de la Reina,Albacete,9.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626673,2018-02-26,2018,9,2,es,Talavera de la Reina,Albacete,7.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626674,2018-03-02,2018,9,3,es,Talavera de la Reina,Albacete,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626675,2018-03-04,2018,9,3,es,Talavera de la Reina,Albacete,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626676,2018-03-17,2018,11,3,es,Talavera de la Reina,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626677,2018-03-23,2018,12,3,es,Talavera de la Reina,Albacete,13.0,4,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626678,2018-03-24,2018,12,3,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626679,2018-04-01,2018,13,4,es,Talavera de la Reina,Albacete,4.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626680,2018-04-02,2018,14,4,es,Talavera de la Reina,Albacete,5.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626681,2018-04-12,2018,15,4,es,Talavera de la Reina,Albacete,10.0,1,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626682,2018-04-19,2018,16,4,es,Talavera de la Reina,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626683,2018-04-20,2018,16,4,es,Talavera de la Reina,Albacete,5.0,1,5,1,5,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626684,2018-04-22,2018,16,4,es,Talavera de la Reina,Albacete,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626685,2018-04-23,2018,17,4,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626686,2018-04-27,2018,17,4,es,Talavera de la Reina,Albacete,16.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626687,2018-05-03,2018,18,5,es,Talavera de la Reina,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626688,2018-05-04,2018,18,5,es,Talavera de la Reina,Albacete,8.0,2,3,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626689,2018-05-15,2018,20,5,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626690,2018-05-25,2018,21,5,es,Talavera de la Reina,Albacete,7.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626691,2018-05-30,2018,22,5,es,Talavera de la Reina,Albacete,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626692,2018-05-31,2018,22,5,es,Talavera de la Reina,Albacete,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626693,2018-06-03,2018,22,6,es,Talavera de la Reina,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626694,2018-06-08,2018,23,6,es,Talavera de la Reina,Albacete,11.0,2,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626695,2018-06-09,2018,23,6,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626696,2018-06-10,2018,23,6,es,Talavera de la Reina,Albacete,6.0,2,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626697,2018-06-14,2018,24,6,es,Talavera de la Reina,Albacete,9.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626698,2018-06-15,2018,24,6,es,Talavera de la Reina,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626699,2018-06-17,2018,24,6,es,Talavera de la Reina,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626700,2018-06-21,2018,25,6,es,Talavera de la Reina,Albacete,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626701,2018-06-27,2018,26,6,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626702,2018-06-28,2018,26,6,es,Talavera de la Reina,Albacete,7.0,3,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626703,2018-06-29,2018,26,6,es,Talavera de la Reina,Albacete,3.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626704,2018-07-06,2018,27,7,es,Talavera de la Reina,Albacete,15.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626705,2018-07-13,2018,28,7,es,Talavera de la Reina,Albacete,6.0,1,5,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626706,2018-07-15,2018,28,7,es,Talavera de la Reina,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626707,2018-07-20,2018,29,7,es,Talavera de la Reina,Albacete,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626708,2018-07-30,2018,31,7,es,Talavera de la Reina,Albacete,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626709,2018-08-10,2018,32,8,es,Talavera de la Reina,Albacete,14.0,1,6,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626710,2018-08-14,2018,33,8,es,Talavera de la Reina,Albacete,8.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626711,2018-08-15,2018,33,8,es,Talavera de la Reina,Albacete,9.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626712,2018-08-19,2018,33,8,es,Talavera de la Reina,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626713,2018-08-22,2018,34,8,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626714,2018-08-26,2018,34,8,es,Talavera de la Reina,Albacete,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626715,2018-08-31,2018,35,8,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626716,2018-09-02,2018,35,9,es,Talavera de la Reina,Albacete,4.0,3,4,3,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626717,2018-09-05,2018,36,9,es,Talavera de la Reina,Albacete,7.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626718,2018-09-07,2018,36,9,es,Talavera de la Reina,Albacete,20.0,4,10,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626719,2018-09-09,2018,36,9,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626720,2018-09-10,2018,37,9,es,Talavera de la Reina,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626721,2018-09-11,2018,37,9,es,Talavera de la Reina,Albacete,5.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626722,2018-09-13,2018,37,9,es,Talavera de la Reina,Albacete,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626723,2018-09-14,2018,37,9,es,Talavera de la Reina,Albacete,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626724,2018-09-24,2018,39,9,es,Talavera de la Reina,Albacete,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626725,2018-09-28,2018,39,9,es,Talavera de la Reina,Albacete,12.0,2,5,2,5,3,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626726,2018-10-08,2018,41,10,es,Talavera de la Reina,Albacete,4.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626727,2018-10-11,2018,41,10,es,Talavera de la Reina,Albacete,10.0,8,5,3,5,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626728,2018-10-19,2018,42,10,es,Talavera de la Reina,Albacete,12.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626729,2018-10-21,2018,42,10,es,Talavera de la Reina,Albacete,1.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626730,2018-10-22,2018,43,10,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626731,2018-10-28,2018,43,10,es,Talavera de la Reina,Albacete,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626732,2018-10-29,2018,44,10,es,Talavera de la Reina,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626733,2018-10-31,2018,44,10,es,Talavera de la Reina,Albacete,17.0,8,10,4,8,2,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626734,2018-11-04,2018,44,11,es,Talavera de la Reina,Albacete,12.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626735,2018-11-09,2018,45,11,es,Talavera de la Reina,Albacete,9.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626736,2018-11-16,2018,46,11,es,Talavera de la Reina,Albacete,14.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626737,2018-11-18,2018,46,11,es,Talavera de la Reina,Albacete,9.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626738,2018-11-23,2018,47,11,es,Talavera de la Reina,Albacete,7.0,3,4,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626739,2018-11-26,2018,48,11,es,Talavera de la Reina,Albacete,6.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626740,2018-11-30,2018,48,11,es,Talavera de la Reina,Albacete,18.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626741,2018-12-02,2018,48,12,es,Talavera de la Reina,Albacete,6.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626742,2018-12-05,2018,49,12,es,Talavera de la Reina,Albacete,10.0,2,5,2,5,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626743,2018-12-09,2018,49,12,es,Talavera de la Reina,Albacete,14.0,3,7,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626744,2018-12-13,2018,50,12,es,Talavera de la Reina,Albacete,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626745,2018-12-14,2018,50,12,es,Talavera de la Reina,Albacete,15.0,3,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626746,2018-12-17,2018,51,12,es,Talavera de la Reina,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626747,2018-12-21,2018,51,12,es,Talavera de la Reina,Albacete,36.0,4,16,2,16,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626748,2018-12-23,2018,51,12,es,Talavera de la Reina,Albacete,3.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626749,2018-12-24,2018,52,12,es,Talavera de la Reina,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626750,2019-01-01,2019,1,1,es,Talavera de la Reina,Albacete,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626751,2019-01-06,2019,1,1,es,Talavera de la Reina,Albacete,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626752,2019-01-11,2019,2,1,es,Talavera de la Reina,Albacete,11.0,2,7,2,7,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626753,2019-01-14,2019,3,1,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626754,2019-01-18,2019,3,1,es,Talavera de la Reina,Albacete,17.0,1,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626755,2019-01-22,2019,4,1,es,Talavera de la Reina,Albacete,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626756,2019-01-31,2019,5,1,es,Talavera de la Reina,Albacete,12.0,2,6,2,5,2,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626757,2019-02-03,2019,5,2,es,Talavera de la Reina,Albacete,8.0,3,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626758,2019-02-04,2019,6,2,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626759,2019-02-07,2019,6,2,es,Talavera de la Reina,Albacete,10.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626760,2019-02-15,2019,7,2,es,Talavera de la Reina,Albacete,20.0,2,10,2,10,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626761,2019-02-21,2019,8,2,es,Talavera de la Reina,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626762,2019-02-22,2019,8,2,es,Talavera de la Reina,Albacete,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626763,2019-02-24,2019,8,2,es,Talavera de la Reina,Albacete,18.0,2,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626764,2019-02-27,2019,9,2,es,Talavera de la Reina,Albacete,12.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626765,2019-02-28,2019,9,2,es,Talavera de la Reina,Albacete,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626766,2019-03-01,2019,9,3,es,Talavera de la Reina,Albacete,22.0,4,12,3,12,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626767,2019-03-07,2019,10,3,es,Talavera de la Reina,Albacete,13.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626768,2019-03-10,2019,10,3,es,Talavera de la Reina,Albacete,13.0,1,8,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626769,2019-03-14,2019,11,3,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626770,2019-03-15,2019,11,3,es,Talavera de la Reina,Albacete,19.0,1,9,1,9,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626771,2019-03-17,2019,11,3,es,Talavera de la Reina,Albacete,9.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626772,2019-03-24,2019,12,3,es,Talavera de la Reina,Albacete,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626773,2019-03-27,2019,13,3,es,Talavera de la Reina,Albacete,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626774,2019-03-28,2019,13,3,es,Talavera de la Reina,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626775,2019-03-29,2019,13,3,es,Talavera de la Reina,Albacete,13.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626776,2019-04-03,2019,14,4,es,Talavera de la Reina,Albacete,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626777,2019-04-05,2019,14,4,es,Talavera de la Reina,Albacete,10.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626778,2019-04-07,2019,14,4,es,Talavera de la Reina,Albacete,18.0,2,7,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626779,2019-04-08,2019,15,4,es,Talavera de la Reina,Albacete,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626780,2019-04-11,2019,15,4,es,Talavera de la Reina,Albacete,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626781,2019-04-12,2019,15,4,es,Talavera de la Reina,Albacete,22.0,1,10,1,10,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626782,2019-04-14,2019,15,4,es,Talavera de la Reina,Albacete,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626783,2019-04-17,2019,16,4,es,Talavera de la Reina,Albacete,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626784,2019-04-22,2019,17,4,es,Talavera de la Reina,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626785,2019-04-26,2019,17,4,es,Talavera de la Reina,Albacete,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626786,2019-04-28,2019,17,4,es,Talavera de la Reina,Albacete,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626787,2019-04-30,2019,18,4,es,Talavera de la Reina,Albacete,5.0,2,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626788,2019-05-03,2019,18,5,es,Talavera de la Reina,Albacete,18.0,3,8,2,8,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626789,2019-05-05,2019,18,5,es,Talavera de la Reina,Albacete,11.0,3,5,2,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626790,2019-05-06,2019,19,5,es,Talavera de la Reina,Albacete,4.0,2,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626791,2019-05-09,2019,19,5,es,Talavera de la Reina,Albacete,8.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626792,2019-05-10,2019,19,5,es,Talavera de la Reina,Albacete,13.0,2,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626793,2019-05-17,2019,20,5,es,Talavera de la Reina,Albacete,6.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626794,2019-05-19,2019,20,5,es,Talavera de la Reina,Albacete,15.0,1,8,1,8,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626795,2019-05-24,2019,21,5,es,Talavera de la Reina,Albacete,8.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626796,2019-06-04,2019,23,6,es,Talavera de la Reina,Albacete,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626797,2019-06-07,2019,23,6,es,Talavera de la Reina,Albacete,15.0,6,9,4,8,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626798,2019-06-09,2019,23,6,es,Talavera de la Reina,Albacete,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626799,2019-06-10,2019,24,6,es,Talavera de la Reina,Albacete,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626800,2019-06-12,2019,24,6,es,Talavera de la Reina,Albacete,7.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626801,2019-06-18,2019,25,6,es,Talavera de la Reina,Albacete,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626802,2019-06-19,2019,25,6,es,Talavera de la Reina,Albacete,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626803,2019-06-20,2019,25,6,es,Talavera de la Reina,Albacete,9.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626804,2019-06-23,2019,25,6,es,Talavera de la Reina,Albacete,5.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626805,2019-06-30,2019,26,6,es,Talavera de la Reina,Albacete,11.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
626806,2019-07-04,2019,27,7,es,Talavera de la Reina,Albacete,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Albacete,No
