,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
113127,2019-10-07,2019,41,10,es,Sevilla,Jaén,22.0,3,8,2,7,0,Andalucía,Andalucía,Sevilla,Jaén,No
125597,2019-10-07,2019,41,10,es,Sevilla,Córdoba,191.0,46,74,26,71,0,Andalucía,Andalucía,Sevilla,Córdoba,No
145148,2019-10-07,2019,41,10,es,Sevilla,Almería,24.0,7,13,4,12,0,Andalucía,Andalucía,Sevilla,Almería,No
152516,2019-10-07,2019,41,10,es,Sevilla,Torremolinos,4.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Málaga,No
158054,2019-10-07,2019,41,10,es,Sevilla,Cádiz,118.0,55,53,25,44,0,Andalucía,Andalucía,Sevilla,Cádiz,No
159356,2019-10-07,2019,41,10,es,Sevilla,La Carolina,2.0,2,2,2,2,0,Andalucía,Andalucía,Sevilla,Jaén,No
161995,2019-10-07,2019,41,10,es,Sevilla,Guadix,3.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Granada,No
164233,2019-10-07,2019,41,10,es,Sevilla,Écija,41.0,1,19,1,17,0,Andalucía,Andalucía,Sevilla,Sevilla,Si
169175,2019-10-07,2019,41,10,es,Sevilla,Benalmádena,9.0,2,4,2,4,0,Andalucía,Andalucía,Sevilla,Málaga,No
174506,2019-10-07,2019,41,10,es,Sevilla,Huelva,224.0,35,86,24,82,5,Andalucía,Andalucía,Sevilla,Huelva,No
176582,2019-10-07,2019,41,10,es,Sevilla,Mijas,2.0,1,3,1,3,0,Andalucía,Andalucía,Sevilla,Málaga,No
179640,2019-10-07,2019,41,10,es,Sevilla,Puerto Real,42.0,5,15,4,11,0,Andalucía,Andalucía,Sevilla,Cádiz,No
182811,2019-10-07,2019,41,10,es,Sevilla,Fuengirola,9.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Málaga,No
190625,2019-10-07,2019,41,10,es,Sevilla,Roquetas de Mar,6.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Almería,No
192448,2019-10-07,2019,41,10,es,Sevilla,Andújar,15.0,2,5,1,5,0,Andalucía,Andalucía,Sevilla,Jaén,No
195564,2019-10-07,2019,41,10,es,Sevilla,Tarifa,14.0,5,7,2,5,0,Andalucía,Andalucía,Sevilla,Cádiz,No
204891,2019-10-07,2019,41,10,es,Sevilla,Lepe,24.0,4,9,2,9,1,Andalucía,Andalucía,Sevilla,Huelva,No
208916,2019-10-07,2019,41,10,es,Sevilla,Lucena,5.0,2,2,2,2,0,Andalucía,Andalucía,Sevilla,Córdoba,No
211441,2019-10-07,2019,41,10,es,Sevilla,Estepa,26.0,4,12,3,11,0,Andalucía,Andalucía,Sevilla,Sevilla,Si
211554,2019-10-07,2019,41,10,es,Sevilla,Doña Mencía,2.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Córdoba,No
215315,2019-10-07,2019,41,10,es,Sevilla,Isla Cristina,28.0,6,11,6,10,0,Andalucía,Andalucía,Sevilla,Huelva,No
217033,2019-10-07,2019,41,10,es,Sevilla,Conil de la Frontera,8.0,1,3,1,3,0,Andalucía,Andalucía,Sevilla,Cádiz,No
220194,2019-10-07,2019,41,10,es,Sevilla,La Línea de la Concepción,18.0,5,7,4,7,0,Andalucía,Andalucía,Sevilla,Cádiz,No
226330,2019-10-07,2019,41,10,es,Sevilla,Osuna,47.0,2,20,2,19,2,Andalucía,Andalucía,Sevilla,Sevilla,Si
228980,2019-10-07,2019,41,10,es,Sevilla,Sanlúcar de Barrameda,35.0,2,12,1,12,0,Andalucía,Andalucía,Sevilla,Cádiz,No
230789,2019-10-07,2019,41,10,es,Sevilla,Ubrique,5.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Cádiz,No
237206,2019-10-07,2019,41,10,es,Sevilla,Alfacar,2.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Granada,No
244956,2019-10-07,2019,41,10,es,Sevilla,Aracena,31.0,1,12,1,11,0,Andalucía,Andalucía,Sevilla,Huelva,No
245296,2019-10-07,2019,41,10,es,Sevilla,Higuera de la Sierra,12.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Huelva,No
17528,2017-12-26,2017,52,12,es,Sevilla,Granada,85.0,39,45,20,44,2,Andalucía,Andalucía,Sevilla,Granada,No
62506,2017-12-26,2017,52,12,es,Sevilla,Jerez de la Frontera,146.0,6,60,5,58,3,Andalucía,Andalucía,Sevilla,Cádiz,No
70650,2017-12-26,2017,52,12,es,Sevilla,Algeciras,52.0,16,23,10,23,2,Andalucía,Andalucía,Sevilla,Cádiz,No
74419,2017-12-26,2017,52,12,es,Sevilla,El Puerto de Santa María,41.0,7,17,5,15,1,Andalucía,Andalucía,Sevilla,Cádiz,No
80207,2017-12-26,2017,52,12,es,Sevilla,Marbella,32.0,7,10,4,10,1,Andalucía,Andalucía,Sevilla,Málaga,No
83550,2017-12-26,2017,52,12,es,Sevilla,San Fernando,34.0,3,14,2,13,2,Andalucía,Andalucía,Sevilla,Cádiz,No
100533,2017-12-26,2017,52,12,es,Sevilla,Málaga,133.0,45,55,23,52,5,Andalucía,Andalucía,Sevilla,Málaga,No
124947,2017-12-26,2017,52,12,es,Sevilla,Córdoba,122.0,28,51,15,48,7,Andalucía,Andalucía,Sevilla,Córdoba,No
137717,2017-12-26,2017,52,12,es,Sevilla,Úbeda,5.0,3,2,2,2,0,Andalucía,Andalucía,Sevilla,Jaén,No
144516,2017-12-26,2017,52,12,es,Sevilla,Almería,33.0,9,16,6,16,0,Andalucía,Andalucía,Sevilla,Almería,No
152052,2017-12-26,2017,52,12,es,Sevilla,Torremolinos,14.0,5,5,2,5,0,Andalucía,Andalucía,Sevilla,Málaga,No
157404,2017-12-26,2017,52,12,es,Sevilla,Cádiz,87.0,19,34,10,33,4,Andalucía,Andalucía,Sevilla,Cádiz,No
159313,2017-12-26,2017,52,12,es,Sevilla,La Carolina,4.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Jaén,No
163783,2017-12-26,2017,52,12,es,Sevilla,Écija,25.0,2,10,1,9,1,Andalucía,Andalucía,Sevilla,Sevilla,Si
173856,2017-12-26,2017,52,12,es,Sevilla,Huelva,129.0,19,52,15,51,4,Andalucía,Andalucía,Sevilla,Huelva,No
179075,2017-12-26,2017,52,12,es,Sevilla,Puerto Real,8.0,2,5,1,5,0,Andalucía,Andalucía,Sevilla,Cádiz,No
182347,2017-12-26,2017,52,12,es,Sevilla,Fuengirola,15.0,3,8,1,8,1,Andalucía,Andalucía,Sevilla,Málaga,No
186167,2017-12-26,2017,52,12,es,Sevilla,Ronda,11.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Málaga,No
194998,2017-12-26,2017,52,12,es,Sevilla,Tarifa,29.0,5,11,3,11,1,Andalucía,Andalucía,Sevilla,Cádiz,No
213632,2017-12-26,2017,52,12,es,Sevilla,Motril,3.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Granada,No
219643,2017-12-26,2017,52,12,es,Sevilla,La Línea de la Concepción,7.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Cádiz,No
222685,2017-12-26,2017,52,12,es,Sevilla,Ayamonte,18.0,2,6,2,6,2,Andalucía,Andalucía,Sevilla,Huelva,No
226759,2017-12-26,2017,52,12,es,Sevilla,Vejer de la Frontera,5.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Cádiz,No
228377,2017-12-26,2017,52,12,es,Sevilla,Sanlúcar de Barrameda,30.0,1,9,1,8,0,Andalucía,Andalucía,Sevilla,Cádiz,No
229467,2017-12-26,2017,52,12,es,Sevilla,Rota,18.0,2,8,1,8,0,Andalucía,Andalucía,Sevilla,Cádiz,No
17709,2018-06-25,2018,26,6,es,Sevilla,Granada,59.0,36,31,17,31,2,Andalucía,Andalucía,Sevilla,Granada,No
62687,2018-06-25,2018,26,6,es,Sevilla,Jerez de la Frontera,123.0,8,50,6,47,3,Andalucía,Andalucía,Sevilla,Cádiz,No
70831,2018-06-25,2018,26,6,es,Sevilla,Algeciras,37.0,30,16,15,16,1,Andalucía,Andalucía,Sevilla,Cádiz,No
74584,2018-06-25,2018,26,6,es,Sevilla,El Puerto de Santa María,37.0,7,11,4,11,0,Andalucía,Andalucía,Sevilla,Cádiz,No
80363,2018-06-25,2018,26,6,es,Sevilla,Marbella,20.0,6,7,3,6,0,Andalucía,Andalucía,Sevilla,Málaga,No
83716,2018-06-25,2018,26,6,es,Sevilla,San Fernando,27.0,3,15,2,13,2,Andalucía,Andalucía,Sevilla,Cádiz,No
100714,2018-06-25,2018,26,6,es,Sevilla,Málaga,82.0,46,36,24,35,1,Andalucía,Andalucía,Sevilla,Málaga,No
112714,2018-06-25,2018,26,6,es,Sevilla,Jaén,14.0,3,6,2,6,0,Andalucía,Andalucía,Sevilla,Jaén,No
125128,2018-06-25,2018,26,6,es,Sevilla,Córdoba,133.0,19,54,13,53,2,Andalucía,Andalucía,Sevilla,Córdoba,No
130928,2018-06-25,2018,26,6,es,Sevilla,Chiclana de la Frontera,23.0,3,8,1,6,0,Andalucía,Andalucía,Sevilla,Cádiz,No
135373,2018-06-25,2018,26,6,es,Sevilla,Antequera,11.0,2,9,2,9,2,Andalucía,Andalucía,Sevilla,Málaga,No
144688,2018-06-25,2018,26,6,es,Sevilla,Almería,41.0,18,22,11,22,2,Andalucía,Andalucía,Sevilla,Almería,No
152164,2018-06-25,2018,26,6,es,Sevilla,Torremolinos,3.0,3,1,1,1,0,Andalucía,Andalucía,Sevilla,Málaga,No
157585,2018-06-25,2018,26,6,es,Sevilla,Cádiz,83.0,28,41,13,36,6,Andalucía,Andalucía,Sevilla,Cádiz,No
163896,2018-06-25,2018,26,6,es,Sevilla,Écija,42.0,2,15,2,14,2,Andalucía,Andalucía,Sevilla,Sevilla,Si
174037,2018-06-25,2018,26,6,es,Sevilla,Huelva,189.0,21,73,12,71,3,Andalucía,Andalucía,Sevilla,Huelva,No
179204,2018-06-25,2018,26,6,es,Sevilla,Puerto Real,28.0,3,8,1,5,0,Andalucía,Andalucía,Sevilla,Cádiz,No
182469,2018-06-25,2018,26,6,es,Sevilla,Fuengirola,8.0,2,3,1,3,0,Andalucía,Andalucía,Sevilla,Málaga,No
186304,2018-06-25,2018,26,6,es,Sevilla,Ronda,26.0,7,10,4,10,2,Andalucía,Andalucía,Sevilla,Málaga,No
195145,2018-06-25,2018,26,6,es,Sevilla,Tarifa,9.0,6,6,4,6,0,Andalucía,Andalucía,Sevilla,Cádiz,No
203675,2018-06-25,2018,26,6,es,Sevilla,Estepona,3.0,3,1,1,1,1,Andalucía,Andalucía,Sevilla,Málaga,No
204508,2018-06-25,2018,26,6,es,Sevilla,Lepe,32.0,8,12,3,10,2,Andalucía,Andalucía,Sevilla,Huelva,No
205212,2018-06-25,2018,26,6,es,Sevilla,Almonte,21.0,1,8,1,7,2,Andalucía,Andalucía,Sevilla,Huelva,No
206102,2018-06-25,2018,26,6,es,Sevilla,Barbate,27.0,2,10,2,9,0,Andalucía,Andalucía,Sevilla,Cádiz,No
208613,2018-06-25,2018,26,6,es,Sevilla,Lucena,7.0,1,3,1,3,0,Andalucía,Andalucía,Sevilla,Córdoba,No
211179,2018-06-25,2018,26,6,es,Sevilla,Estepa,5.0,1,3,1,3,0,Andalucía,Andalucía,Sevilla,Sevilla,Si
214962,2018-06-25,2018,26,6,es,Sevilla,Isla Cristina,3.0,3,1,1,1,0,Andalucía,Andalucía,Sevilla,Huelva,No
216729,2018-06-25,2018,26,6,es,Sevilla,Conil de la Frontera,17.0,5,8,3,8,1,Andalucía,Andalucía,Sevilla,Cádiz,No
219795,2018-06-25,2018,26,6,es,Sevilla,La Línea de la Concepción,8.0,3,4,2,4,0,Andalucía,Andalucía,Sevilla,Cádiz,No
220654,2018-06-25,2018,26,6,es,Sevilla,Loja,2.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Granada,No
222151,2018-06-25,2018,26,6,es,Sevilla,Punta Umbría,14.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Huelva,No
222785,2018-06-25,2018,26,6,es,Sevilla,Ayamonte,10.0,1,4,1,4,1,Andalucía,Andalucía,Sevilla,Huelva,No
224716,2018-06-25,2018,26,6,es,Sevilla,Cabra,5.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Córdoba,No
226101,2018-06-25,2018,26,6,es,Sevilla,Osuna,30.0,1,11,1,11,1,Andalucía,Andalucía,Sevilla,Sevilla,Si
226853,2018-06-25,2018,26,6,es,Sevilla,Vejer de la Frontera,16.0,2,9,1,9,0,Andalucía,Andalucía,Sevilla,Cádiz,No
228537,2018-06-25,2018,26,6,es,Sevilla,Sanlúcar de Barrameda,15.0,5,7,3,7,0,Andalucía,Andalucía,Sevilla,Cádiz,No
229556,2018-06-25,2018,26,6,es,Sevilla,Rota,10.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Cádiz,No
231440,2018-06-25,2018,26,6,es,Sevilla,Chipiona,10.0,7,6,5,6,0,Andalucía,Andalucía,Sevilla,Cádiz,No
242861,2018-06-25,2018,26,6,es,Sevilla,Palos de la Frontera,3.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Huelva,No
244604,2018-06-25,2018,26,6,es,Sevilla,Aracena,20.0,4,7,2,6,1,Andalucía,Andalucía,Sevilla,Huelva,No
17770,2018-08-25,2018,34,8,es,Sevilla,Granada,61.0,26,28,13,28,4,Andalucía,Andalucía,Sevilla,Granada,No
62748,2018-08-25,2018,34,8,es,Sevilla,Jerez de la Frontera,83.0,15,37,10,36,10,Andalucía,Andalucía,Sevilla,Cádiz,No
70892,2018-08-25,2018,34,8,es,Sevilla,Algeciras,33.0,9,13,4,13,2,Andalucía,Andalucía,Sevilla,Cádiz,No
74645,2018-08-25,2018,34,8,es,Sevilla,El Puerto de Santa María,39.0,10,22,6,22,7,Andalucía,Andalucía,Sevilla,Cádiz,No
80421,2018-08-25,2018,34,8,es,Sevilla,Marbella,21.0,3,8,2,8,0,Andalucía,Andalucía,Sevilla,Málaga,No
83774,2018-08-25,2018,34,8,es,Sevilla,San Fernando,13.0,2,6,2,6,1,Andalucía,Andalucía,Sevilla,Cádiz,No
100775,2018-08-25,2018,34,8,es,Sevilla,Málaga,98.0,43,42,18,39,6,Andalucía,Andalucía,Sevilla,Málaga,No
125189,2018-08-25,2018,34,8,es,Sevilla,Córdoba,90.0,21,40,11,38,5,Andalucía,Andalucía,Sevilla,Córdoba,No
130985,2018-08-25,2018,34,8,es,Sevilla,Chiclana de la Frontera,51.0,8,19,7,18,2,Andalucía,Andalucía,Sevilla,Cádiz,No
137828,2018-08-25,2018,34,8,es,Sevilla,Úbeda,3.0,1,2,1,1,0,Andalucía,Andalucía,Sevilla,Jaén,No
144748,2018-08-25,2018,34,8,es,Sevilla,Almería,15.0,5,9,3,7,1,Andalucía,Andalucía,Sevilla,Almería,No
148838,2018-08-25,2018,34,8,es,Sevilla,Bailén,2.0,2,1,1,1,0,Andalucía,Andalucía,Sevilla,Jaén,No
152215,2018-08-25,2018,34,8,es,Sevilla,Torremolinos,8.0,1,4,1,4,2,Andalucía,Andalucía,Sevilla,Málaga,No
157646,2018-08-25,2018,34,8,es,Sevilla,Cádiz,94.0,28,40,14,40,7,Andalucía,Andalucía,Sevilla,Cádiz,No
163933,2018-08-25,2018,34,8,es,Sevilla,Écija,37.0,1,19,1,17,2,Andalucía,Andalucía,Sevilla,Sevilla,Si
168991,2018-08-25,2018,34,8,es,Sevilla,Benalmádena,14.0,6,6,4,6,0,Andalucía,Andalucía,Sevilla,Málaga,No
174098,2018-08-25,2018,34,8,es,Sevilla,Huelva,144.0,21,69,14,60,10,Andalucía,Andalucía,Sevilla,Huelva,No
176457,2018-08-25,2018,34,8,es,Sevilla,Mijas,3.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Málaga,No
179255,2018-08-25,2018,34,8,es,Sevilla,Puerto Real,22.0,7,10,2,10,1,Andalucía,Andalucía,Sevilla,Cádiz,No
195205,2018-08-25,2018,34,8,es,Sevilla,Tarifa,32.0,15,15,8,14,0,Andalucía,Andalucía,Sevilla,Cádiz,No
199995,2018-08-25,2018,34,8,es,Sevilla,Manilva,4.0,3,3,2,3,1,Andalucía,Andalucía,Sevilla,Málaga,No
203721,2018-08-25,2018,34,8,es,Sevilla,Estepona,7.0,2,5,1,4,1,Andalucía,Andalucía,Sevilla,Málaga,No
204567,2018-08-25,2018,34,8,es,Sevilla,Lepe,72.0,16,27,7,26,5,Andalucía,Andalucía,Sevilla,Huelva,No
205268,2018-08-25,2018,34,8,es,Sevilla,Almonte,61.0,18,25,7,24,8,Andalucía,Andalucía,Sevilla,Huelva,No
206163,2018-08-25,2018,34,8,es,Sevilla,Barbate,87.0,18,35,10,32,9,Andalucía,Andalucía,Sevilla,Cádiz,No
208651,2018-08-25,2018,34,8,es,Sevilla,Lucena,8.0,3,4,2,4,0,Andalucía,Andalucía,Sevilla,Córdoba,No
214720,2018-08-25,2018,34,8,es,Sevilla,Nerja,2.0,2,2,1,2,2,Andalucía,Andalucía,Sevilla,Málaga,No
215023,2018-08-25,2018,34,8,es,Sevilla,Isla Cristina,43.0,9,19,5,17,4,Andalucía,Andalucía,Sevilla,Huelva,No
216783,2018-08-25,2018,34,8,es,Sevilla,Conil de la Frontera,42.0,1,19,1,19,5,Andalucía,Andalucía,Sevilla,Cádiz,No
219844,2018-08-25,2018,34,8,es,Sevilla,La Línea de la Concepción,9.0,3,3,1,3,0,Andalucía,Andalucía,Sevilla,Cádiz,No
222203,2018-08-25,2018,34,8,es,Sevilla,Punta Umbría,32.0,13,14,6,13,0,Andalucía,Andalucía,Sevilla,Huelva,No
222838,2018-08-25,2018,34,8,es,Sevilla,Ayamonte,30.0,5,11,3,11,0,Andalucía,Andalucía,Sevilla,Huelva,No
226911,2018-08-25,2018,34,8,es,Sevilla,Vejer de la Frontera,54.0,7,25,5,18,4,Andalucía,Andalucía,Sevilla,Cádiz,No
228597,2018-08-25,2018,34,8,es,Sevilla,Sanlúcar de Barrameda,45.0,11,21,8,19,4,Andalucía,Andalucía,Sevilla,Cádiz,No
229613,2018-08-25,2018,34,8,es,Sevilla,Rota,31.0,2,14,2,13,2,Andalucía,Andalucía,Sevilla,Cádiz,No
231131,2018-08-25,2018,34,8,es,Sevilla,Bornos,5.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Cádiz,No
231499,2018-08-25,2018,34,8,es,Sevilla,Chipiona,35.0,19,15,10,15,1,Andalucía,Andalucía,Sevilla,Cádiz,No
232693,2018-08-25,2018,34,8,es,Sevilla,Moguer,7.0,1,3,1,3,1,Andalucía,Andalucía,Sevilla,Huelva,No
233076,2018-08-25,2018,34,8,es,Sevilla,La Palma del Condado,3.0,1,3,1,2,0,Andalucía,Andalucía,Sevilla,Huelva,No
234610,2018-08-25,2018,34,8,es,Sevilla,Valverde del Camino,2.0,2,1,1,1,0,Andalucía,Andalucía,Sevilla,Huelva,No
234789,2018-08-25,2018,34,8,es,Sevilla,Cartaya,28.0,2,12,2,10,1,Andalucía,Andalucía,Sevilla,Huelva,No
239311,2018-08-25,2018,34,8,es,Sevilla,Los Barrios,4.0,1,3,1,3,2,Andalucía,Andalucía,Sevilla,Cádiz,No
240102,2018-08-25,2018,34,8,es,Sevilla,Puente Genil,3.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Córdoba,No
242872,2018-08-25,2018,34,8,es,Sevilla,Palos de la Frontera,4.0,1,2,1,2,2,Andalucía,Andalucía,Sevilla,Huelva,No
244651,2018-08-25,2018,34,8,es,Sevilla,Aracena,10.0,1,3,1,3,1,Andalucía,Andalucía,Sevilla,Huelva,No
18073,2019-06-24,2019,26,6,es,Sevilla,Granada,87.0,39,38,21,37,2,Andalucía,Andalucía,Sevilla,Granada,No
63051,2019-06-24,2019,26,6,es,Sevilla,Jerez de la Frontera,121.0,6,48,6,46,3,Andalucía,Andalucía,Sevilla,Cádiz,No
71195,2019-06-24,2019,26,6,es,Sevilla,Algeciras,41.0,28,19,13,19,2,Andalucía,Andalucía,Sevilla,Cádiz,No
74930,2019-06-24,2019,26,6,es,Sevilla,El Puerto de Santa María,25.0,4,12,4,11,0,Andalucía,Andalucía,Sevilla,Cádiz,No
80692,2019-06-24,2019,26,6,es,Sevilla,Marbella,9.0,2,3,1,3,0,Andalucía,Andalucía,Sevilla,Málaga,No
84070,2019-06-24,2019,26,6,es,Sevilla,San Fernando,33.0,4,17,3,13,1,Andalucía,Andalucía,Sevilla,Cádiz,No
101078,2019-06-24,2019,26,6,es,Sevilla,Málaga,139.0,56,57,30,51,6,Andalucía,Andalucía,Sevilla,Málaga,No
113033,2019-06-24,2019,26,6,es,Sevilla,Jaén,14.0,2,5,2,5,1,Andalucía,Andalucía,Sevilla,Jaén,No
125492,2019-06-24,2019,26,6,es,Sevilla,Córdoba,182.0,45,71,23,67,2,Andalucía,Andalucía,Sevilla,Córdoba,No
131237,2019-06-24,2019,26,6,es,Sevilla,Chiclana de la Frontera,24.0,3,12,3,10,2,Andalucía,Andalucía,Sevilla,Cádiz,No
135577,2019-06-24,2019,26,6,es,Sevilla,Antequera,20.0,1,11,1,10,2,Andalucía,Andalucía,Sevilla,Málaga,No
137996,2019-06-24,2019,26,6,es,Sevilla,Úbeda,11.0,3,5,3,5,0,Andalucía,Andalucía,Sevilla,Jaén,No
145045,2019-06-24,2019,26,6,es,Sevilla,Almería,42.0,12,22,8,21,0,Andalucía,Andalucía,Sevilla,Almería,No
157949,2019-06-24,2019,26,6,es,Sevilla,Cádiz,100.0,39,43,21,41,3,Andalucía,Andalucía,Sevilla,Cádiz,No
164155,2019-06-24,2019,26,6,es,Sevilla,Écija,26.0,1,11,1,10,1,Andalucía,Andalucía,Sevilla,Sevilla,Si
174401,2019-06-24,2019,26,6,es,Sevilla,Huelva,225.0,31,84,21,81,3,Andalucía,Andalucía,Sevilla,Huelva,No
179538,2019-06-24,2019,26,6,es,Sevilla,Puerto Real,29.0,2,18,2,16,0,Andalucía,Andalucía,Sevilla,Cádiz,No
182728,2019-06-24,2019,26,6,es,Sevilla,Fuengirola,17.0,2,7,1,7,0,Andalucía,Andalucía,Sevilla,Málaga,No
186563,2019-06-24,2019,26,6,es,Sevilla,Ronda,7.0,2,2,1,2,0,Andalucía,Andalucía,Sevilla,Málaga,No
190588,2019-06-24,2019,26,6,es,Sevilla,Roquetas de Mar,4.0,1,3,1,2,0,Andalucía,Andalucía,Sevilla,Almería,No
195464,2019-06-24,2019,26,6,es,Sevilla,Tarifa,14.0,2,5,1,5,1,Andalucía,Andalucía,Sevilla,Cádiz,No
197524,2019-06-24,2019,26,6,es,Sevilla,El Ejido,1.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Almería,No
200059,2019-06-24,2019,26,6,es,Sevilla,Manilva,5.0,2,2,1,2,0,Andalucía,Andalucía,Sevilla,Málaga,No
203923,2019-06-24,2019,26,6,es,Sevilla,Estepona,5.0,1,3,1,3,0,Andalucía,Andalucía,Sevilla,Málaga,No
204787,2019-06-24,2019,26,6,es,Sevilla,Lepe,19.0,1,8,1,7,0,Andalucía,Andalucía,Sevilla,Huelva,No
205407,2019-06-24,2019,26,6,es,Sevilla,Almonte,16.0,2,6,1,6,0,Andalucía,Andalucía,Sevilla,Huelva,No
206340,2019-06-24,2019,26,6,es,Sevilla,Barbate,12.0,4,4,2,4,1,Andalucía,Andalucía,Sevilla,Cádiz,No
208849,2019-06-24,2019,26,6,es,Sevilla,Lucena,13.0,1,5,1,5,0,Andalucía,Andalucía,Sevilla,Córdoba,No
211375,2019-06-24,2019,26,6,es,Sevilla,Estepa,19.0,1,10,1,10,2,Andalucía,Andalucía,Sevilla,Sevilla,Si
213751,2019-06-24,2019,26,6,es,Sevilla,Motril,2.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Granada,No
214738,2019-06-24,2019,26,6,es,Sevilla,Nerja,2.0,2,1,1,1,0,Andalucía,Andalucía,Sevilla,Málaga,No
215215,2019-06-24,2019,26,6,es,Sevilla,Isla Cristina,14.0,3,6,2,6,1,Andalucía,Andalucía,Sevilla,Huelva,No
220107,2019-06-24,2019,26,6,es,Sevilla,La Línea de la Concepción,1.0,1,2,1,2,0,Andalucía,Andalucía,Sevilla,Cádiz,No
220696,2019-06-24,2019,26,6,es,Sevilla,Loja,11.0,2,3,1,2,0,Andalucía,Andalucía,Sevilla,Granada,No
221928,2019-06-24,2019,26,6,es,Sevilla,Arcos de la Frontera,2.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Cádiz,No
222336,2019-06-24,2019,26,6,es,Sevilla,Punta Umbría,10.0,1,5,1,5,0,Andalucía,Andalucía,Sevilla,Huelva,No
223073,2019-06-24,2019,26,6,es,Sevilla,Ayamonte,28.0,3,9,1,8,0,Andalucía,Andalucía,Sevilla,Huelva,No
228877,2019-06-24,2019,26,6,es,Sevilla,Sanlúcar de Barrameda,29.0,5,12,3,11,0,Andalucía,Andalucía,Sevilla,Cádiz,No
231682,2019-06-24,2019,26,6,es,Sevilla,Chipiona,11.0,1,4,1,3,0,Andalucía,Andalucía,Sevilla,Cádiz,No
235667,2019-06-24,2019,26,6,es,Sevilla,Aljaraque,8.0,2,3,1,3,0,Andalucía,Andalucía,Sevilla,Huelva,No
237618,2019-06-24,2019,26,6,es,Sevilla,Salar,1.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Granada,No
239456,2019-06-24,2019,26,6,es,Sevilla,Los Barrios,3.0,1,3,1,3,0,Andalucía,Andalucía,Sevilla,Cádiz,No
244873,2019-06-24,2019,26,6,es,Sevilla,Aracena,40.0,3,13,2,13,1,Andalucía,Andalucía,Sevilla,Huelva,No
245607,2019-06-24,2019,26,6,es,Sevilla,La Rambla,3.0,1,1,1,1,0,Andalucía,Andalucía,Sevilla,Córdoba,No
18134,2019-08-24,2019,34,8,es,Sevilla,Granada,88.0,27,36,16,36,3,Andalucía,Andalucía,Sevilla,Granada,No
63112,2019-08-24,2019,34,8,es,Sevilla,Jerez de la Frontera,96.0,20,46,13,44,3,Andalucía,Andalucía,Sevilla,Cádiz,No
71256,2019-08-24,2019,34,8,es,Sevilla,Algeciras,45.0,15,19,9,18,5,Andalucía,Andalucía,Sevilla,Cádiz,No
74990,2019-08-24,2019,34,8,es,Sevilla,El Puerto de Santa María,56.0,13,24,8,22,2,Andalucía,Andalucía,Sevilla,Cádiz,No
80752,2019-08-24,2019,34,8,es,Sevilla,Marbella,20.0,3,9,3,8,0,Andalucía,Andalucía,Sevilla,Málaga,No
84128,2019-08-24,2019,34,8,es,Sevilla,San Fernando,23.0,4,9,3,9,0,Andalucía,Andalucía,Sevilla,Cádiz,No
101139,2019-08-24,2019,34,8,es,Sevilla,Málaga,158.0,58,61,30,56,6,Andalucía,Andalucía,Sevilla,Málaga,No
113085,2019-08-24,2019,34,8,es,Sevilla,Jaén,21.0,2,8,1,8,0,Andalucía,Andalucía,Sevilla,Jaén,No
125553,2019-08-24,2019,34,8,es,Sevilla,Córdoba,103.0,14,44,9,42,2,Andalucía,Andalucía,Sevilla,Córdoba,No
131298,2019-08-24,2019,34,8,es,Sevilla,Chiclana de la Frontera,35.0,6,14,3,13,1,Andalucía,Andalucía,Sevilla,Cádiz,No
135620,2019-08-24,2019,34,8,es,Sevilla,Antequera,6.0,1,4,1,4,0,Andalucía,Andalucía,Sevilla,Málaga,No
