,DIA,AÑO,SEMANA,MES,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL
785494,2018-08-14,2018,33,8,es,Granada,Almería,46.0,8,19,6,18,3,Andalucía,Andalucía,Granada,Almería,No
809396,2018-08-14,2018,33,8,es,Granada,Torremolinos,26.0,3,14,2,11,2,Andalucía,Andalucía,Granada,Málaga,No
830190,2018-08-14,2018,33,8,es,Granada,Cádiz,9.0,4,5,2,5,0,Andalucía,Andalucía,Granada,Cádiz,No
840027,2018-08-14,2018,33,8,es,Granada,La Puerta de Segura,3.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Jaén,No
842872,2018-08-14,2018,33,8,es,Granada,Vera,10.0,2,5,1,5,0,Andalucía,Andalucía,Granada,Almería,No
846977,2018-08-14,2018,33,8,es,Granada,Mojácar,13.0,3,6,2,6,0,Andalucía,Andalucía,Granada,Almería,No
853806,2018-08-14,2018,33,8,es,Granada,Villacarrillo,2.0,2,1,1,1,0,Andalucía,Andalucía,Granada,Jaén,No
860308,2018-08-14,2018,33,8,es,Granada,Linares,24.0,4,9,2,9,1,Andalucía,Andalucía,Granada,Jaén,No
869815,2018-08-14,2018,33,8,es,Granada,Níjar,4.0,1,2,1,2,1,Andalucía,Andalucía,Granada,Almería,No
872281,2018-08-14,2018,33,8,es,Granada,Huelva,13.0,3,9,1,8,1,Andalucía,Andalucía,Granada,Huelva,No
878162,2018-08-14,2018,33,8,es,Granada,Mijas,3.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Málaga,No
892916,2018-08-14,2018,33,8,es,Granada,Fuengirola,35.0,2,18,2,16,4,Andalucía,Andalucía,Granada,Málaga,No
909107,2018-08-14,2018,33,8,es,Granada,Roquetas de Mar,17.0,3,7,2,7,1,Andalucía,Andalucía,Granada,Almería,No
911995,2018-08-14,2018,33,8,es,Granada,Huéscar,12.0,3,5,2,5,0,Andalucía,Andalucía,Granada,Granada,Si
920695,2018-08-14,2018,33,8,es,Granada,Peal de Becerro,2.0,1,1,1,1,1,Andalucía,Andalucía,Granada,Jaén,No
921963,2018-08-14,2018,33,8,es,Granada,Tarifa,21.0,2,9,1,8,2,Andalucía,Andalucía,Granada,Cádiz,No
925620,2018-08-14,2018,33,8,es,Granada,El Ejido,16.0,3,8,2,8,0,Andalucía,Andalucía,Granada,Almería,No
929546,2018-08-14,2018,33,8,es,Granada,Baza,33.0,3,13,3,13,1,Andalucía,Andalucía,Granada,Granada,Si
938585,2018-08-14,2018,33,8,es,Granada,Estepona,11.0,2,6,1,6,0,Andalucía,Andalucía,Granada,Málaga,No
947139,2018-08-14,2018,33,8,es,Granada,Barbate,7.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Cádiz,No
949542,2018-08-14,2018,33,8,es,Granada,Lucena,4.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Córdoba,No
955854,2018-08-14,2018,33,8,es,Granada,Almuñécar,102.0,25,39,18,38,7,Andalucía,Andalucía,Granada,Granada,Si
968404,2018-08-14,2018,33,8,es,Granada,Motril,31.0,1,16,1,13,1,Andalucía,Andalucía,Granada,Granada,Si
971727,2018-08-14,2018,33,8,es,Granada,Nerja,17.0,7,9,4,8,1,Andalucía,Andalucía,Granada,Málaga,No
976812,2018-08-14,2018,33,8,es,Granada,La Línea de la Concepción,4.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Cádiz,No
997556,2018-08-14,2018,33,8,es,Granada,Rota,2.0,2,1,1,1,0,Andalucía,Andalucía,Granada,Cádiz,No
1005449,2018-08-14,2018,33,8,es,Granada,Gualchos,4.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Granada,Si
1014713,2018-08-14,2018,33,8,es,Granada,Campillos,19.0,1,10,1,10,1,Andalucía,Andalucía,Granada,Málaga,No
1015368,2018-08-14,2018,33,8,es,Granada,Pozo Alcón,2.0,2,1,1,1,1,Andalucía,Andalucía,Granada,Jaén,No
379836,2019-05-13,2019,20,5,es,Granada,Sevilla,103.0,43,45,23,44,4,Andalucía,Andalucía,Granada,Sevilla,No
457929,2019-05-13,2019,20,5,es,Granada,Jerez de la Frontera,32.0,14,14,7,13,3,Andalucía,Andalucía,Granada,Cádiz,No
478324,2019-05-13,2019,20,5,es,Granada,Algeciras,31.0,18,14,9,13,0,Andalucía,Andalucía,Granada,Cádiz,No
524364,2019-05-13,2019,20,5,es,Granada,Marbella,42.0,8,20,6,18,2,Andalucía,Andalucía,Granada,Málaga,No
553927,2019-05-13,2019,20,5,es,Granada,San Fernando,7.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Cádiz,No
569143,2019-05-13,2019,20,5,es,Granada,Málaga,251.0,57,105,35,97,5,Andalucía,Andalucía,Granada,Málaga,No
654517,2019-05-13,2019,20,5,es,Granada,Jaén,135.0,18,58,13,57,5,Andalucía,Andalucía,Granada,Jaén,No
676894,2019-05-13,2019,20,5,es,Granada,Córdoba,75.0,15,31,10,29,1,Andalucía,Andalucía,Granada,Córdoba,No
691101,2019-05-13,2019,20,5,es,Granada,Chiclana de la Frontera,1.0,1,2,1,2,1,Andalucía,Andalucía,Granada,Cádiz,No
734148,2019-05-13,2019,20,5,es,Granada,Garrucha,3.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Almería,No
767721,2019-05-13,2019,20,5,es,Granada,Vélez-Málaga,16.0,3,7,2,7,1,Andalucía,Andalucía,Granada,Málaga,No
785766,2019-05-13,2019,20,5,es,Granada,Almería,76.0,16,30,10,30,2,Andalucía,Andalucía,Granada,Almería,No
802619,2019-05-13,2019,20,5,es,Granada,Huércal-Overa,13.0,1,5,1,5,2,Andalucía,Andalucía,Granada,Almería,No
830451,2019-05-13,2019,20,5,es,Granada,Cádiz,13.0,11,7,5,7,0,Andalucía,Andalucía,Granada,Cádiz,No
843037,2019-05-13,2019,20,5,es,Granada,Vera,6.0,3,2,1,2,0,Andalucía,Andalucía,Granada,Almería,No
860553,2019-05-13,2019,20,5,es,Granada,Linares,26.0,2,10,2,10,1,Andalucía,Andalucía,Granada,Jaén,No
865041,2019-05-13,2019,20,5,es,Granada,Benalmádena,8.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Málaga,No
872493,2019-05-13,2019,20,5,es,Granada,Huelva,11.0,2,6,2,6,0,Andalucía,Andalucía,Granada,Huelva,No
885491,2019-05-13,2019,20,5,es,Granada,Puerto Real,1.0,1,1,1,1,1,Andalucía,Andalucía,Granada,Cádiz,No
893138,2019-05-13,2019,20,5,es,Granada,Fuengirola,17.0,3,8,2,7,1,Andalucía,Andalucía,Granada,Málaga,No
898038,2019-05-13,2019,20,5,es,Granada,Ronda,2.0,2,1,1,1,0,Andalucía,Andalucía,Granada,Málaga,No
900159,2019-05-13,2019,20,5,es,Granada,Vélez-Rubio,15.0,1,6,1,6,0,Andalucía,Andalucía,Granada,Almería,No
909353,2019-05-13,2019,20,5,es,Granada,Roquetas de Mar,22.0,3,9,3,9,0,Andalucía,Andalucía,Granada,Almería,No
912146,2019-05-13,2019,20,5,es,Granada,Huéscar,24.0,4,10,2,10,0,Andalucía,Andalucía,Granada,Granada,Si
925884,2019-05-13,2019,20,5,es,Granada,El Ejido,47.0,5,19,4,19,2,Andalucía,Andalucía,Granada,Almería,No
929818,2019-05-13,2019,20,5,es,Granada,Baza,85.0,10,31,5,29,0,Andalucía,Andalucía,Granada,Granada,Si
938801,2019-05-13,2019,20,5,es,Granada,Estepona,20.0,1,9,1,9,0,Andalucía,Andalucía,Granada,Málaga,No
949696,2019-05-13,2019,20,5,es,Granada,Lucena,10.0,2,3,1,3,0,Andalucía,Andalucía,Granada,Córdoba,No
958534,2019-05-13,2019,20,5,es,Granada,Estepa,17.0,1,7,1,7,0,Andalucía,Andalucía,Granada,Sevilla,No
968570,2019-05-13,2019,20,5,es,Granada,Motril,23.0,2,13,3,9,0,Andalucía,Andalucía,Granada,Granada,Si
971918,2019-05-13,2019,20,5,es,Granada,Nerja,10.0,1,4,1,4,1,Andalucía,Andalucía,Granada,Málaga,No
973956,2019-05-13,2019,20,5,es,Granada,Adra,25.0,1,10,1,10,1,Andalucía,Andalucía,Granada,Almería,No
976982,2019-05-13,2019,20,5,es,Granada,La Línea de la Concepción,2.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Cádiz,No
980614,2019-05-13,2019,20,5,es,Granada,Alcalá de Guadaíra,4.0,1,2,1,2,1,Andalucía,Andalucía,Granada,Sevilla,No
981397,2019-05-13,2019,20,5,es,Granada,Arcos de la Frontera,13.0,2,6,1,5,0,Andalucía,Andalucía,Granada,Cádiz,No
1003213,2019-05-13,2019,20,5,es,Granada,Algarrobo,3.0,1,2,1,2,1,Andalucía,Andalucía,Granada,Málaga,No
1004464,2019-05-13,2019,20,5,es,Granada,Montilla,3.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Córdoba,No
1006145,2019-05-13,2019,20,5,es,Granada,Frigiliana,3.0,3,1,1,1,0,Andalucía,Andalucía,Granada,Málaga,No
1013905,2019-05-13,2019,20,5,es,Granada,Tíjola,6.0,1,4,1,3,0,Andalucía,Andalucía,Granada,Almería,No
379929,2019-08-14,2019,33,8,es,Granada,Sevilla,120.0,51,47,22,46,2,Andalucía,Andalucía,Granada,Sevilla,No
458022,2019-08-14,2019,33,8,es,Granada,Jerez de la Frontera,31.0,6,17,3,16,1,Andalucía,Andalucía,Granada,Cádiz,No
478416,2019-08-14,2019,33,8,es,Granada,Algeciras,68.0,17,33,9,28,4,Andalucía,Andalucía,Granada,Cádiz,No
513862,2019-08-14,2019,33,8,es,Granada,El Puerto de Santa María,23.0,7,9,4,8,1,Andalucía,Andalucía,Granada,Cádiz,No
524457,2019-08-14,2019,33,8,es,Granada,Marbella,51.0,5,26,4,26,3,Andalucía,Andalucía,Granada,Málaga,No
553991,2019-08-14,2019,33,8,es,Granada,San Fernando,8.0,3,4,1,4,0,Andalucía,Andalucía,Granada,Cádiz,No
569236,2019-08-14,2019,33,8,es,Granada,Málaga,413.0,74,173,42,164,20,Andalucía,Andalucía,Granada,Málaga,No
654610,2019-08-14,2019,33,8,es,Granada,Jaén,128.0,8,58,6,55,2,Andalucía,Andalucía,Granada,Jaén,No
663362,2019-08-14,2019,33,8,es,Granada,San Roque,7.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Cádiz,No
669933,2019-08-14,2019,33,8,es,Granada,Baeza,19.0,2,7,2,7,1,Andalucía,Andalucía,Granada,Jaén,No
676987,2019-08-14,2019,33,8,es,Granada,Córdoba,36.0,9,14,4,14,0,Andalucía,Andalucía,Granada,Córdoba,No
691156,2019-08-14,2019,33,8,es,Granada,Chiclana de la Frontera,9.0,1,4,1,4,0,Andalucía,Andalucía,Granada,Cádiz,No
767802,2019-08-14,2019,33,8,es,Granada,Vélez-Málaga,43.0,8,19,5,19,0,Andalucía,Andalucía,Granada,Málaga,No
769678,2019-08-14,2019,33,8,es,Granada,Antequera,27.0,1,14,1,13,1,Andalucía,Andalucía,Granada,Málaga,No
780121,2019-08-14,2019,33,8,es,Granada,Úbeda,19.0,1,8,1,8,0,Andalucía,Andalucía,Granada,Jaén,No
785859,2019-08-14,2019,33,8,es,Granada,Almería,85.0,15,35,10,33,1,Andalucía,Andalucía,Granada,Almería,No
797536,2019-08-14,2019,33,8,es,Granada,Bailén,12.0,1,6,1,6,1,Andalucía,Andalucía,Granada,Jaén,No
809638,2019-08-14,2019,33,8,es,Granada,Torremolinos,27.0,2,14,1,14,1,Andalucía,Andalucía,Granada,Málaga,No
830539,2019-08-14,2019,33,8,es,Granada,Cádiz,16.0,2,7,2,6,0,Andalucía,Andalucía,Granada,Cádiz,No
840054,2019-08-14,2019,33,8,es,Granada,La Puerta de Segura,1.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Jaén,No
843095,2019-08-14,2019,33,8,es,Granada,Vera,2.0,2,1,1,1,0,Andalucía,Andalucía,Granada,Almería,No
847090,2019-08-14,2019,33,8,es,Granada,Mojácar,7.0,7,2,2,2,0,Andalucía,Andalucía,Granada,Almería,No
855537,2019-08-14,2019,33,8,es,Granada,Quesada,6.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Jaén,No
860637,2019-08-14,2019,33,8,es,Granada,Linares,24.0,1,9,1,9,1,Andalucía,Andalucía,Granada,Jaén,No
869844,2019-08-14,2019,33,8,es,Granada,Níjar,11.0,1,5,1,4,1,Andalucía,Andalucía,Granada,Almería,No
872568,2019-08-14,2019,33,8,es,Granada,Huelva,11.0,4,5,3,5,1,Andalucía,Andalucía,Granada,Huelva,No
878336,2019-08-14,2019,33,8,es,Granada,Mijas,10.0,1,5,1,5,0,Andalucía,Andalucía,Granada,Málaga,No
893224,2019-08-14,2019,33,8,es,Granada,Fuengirola,28.0,7,13,5,13,1,Andalucía,Andalucía,Granada,Málaga,No
909444,2019-08-14,2019,33,8,es,Granada,Roquetas de Mar,37.0,13,19,7,18,1,Andalucía,Andalucía,Granada,Almería,No
912195,2019-08-14,2019,33,8,es,Granada,Huéscar,12.0,1,6,1,6,1,Andalucía,Andalucía,Granada,Granada,Si
913048,2019-08-14,2019,33,8,es,Granada,Andújar,18.0,2,5,1,4,0,Andalucía,Andalucía,Granada,Jaén,No
922142,2019-08-14,2019,33,8,es,Granada,Tarifa,23.0,1,11,1,10,1,Andalucía,Andalucía,Granada,Cádiz,No
925977,2019-08-14,2019,33,8,es,Granada,El Ejido,46.0,7,22,5,21,2,Andalucía,Andalucía,Granada,Almería,No
929910,2019-08-14,2019,33,8,es,Granada,Baza,40.0,7,19,3,19,5,Andalucía,Andalucía,Granada,Granada,Si
936982,2019-08-14,2019,33,8,es,Granada,Priego de Córdoba,6.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Córdoba,No
938878,2019-08-14,2019,33,8,es,Granada,Estepona,22.0,3,10,2,10,0,Andalucía,Andalucía,Granada,Málaga,No
947177,2019-08-14,2019,33,8,es,Granada,Barbate,12.0,6,9,3,7,1,Andalucía,Andalucía,Granada,Cádiz,No
954784,2019-08-14,2019,33,8,es,Granada,Torrox,20.0,1,9,1,8,0,Andalucía,Andalucía,Granada,Málaga,No
956156,2019-08-14,2019,33,8,es,Granada,Almuñécar,124.0,21,51,14,45,3,Andalucía,Andalucía,Granada,Granada,Si
958566,2019-08-14,2019,33,8,es,Granada,Estepa,1.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Sevilla,No
968638,2019-08-14,2019,33,8,es,Granada,Motril,61.0,4,38,4,24,5,Andalucía,Andalucía,Granada,Granada,Si
972001,2019-08-14,2019,33,8,es,Granada,Nerja,20.0,3,9,2,8,1,Andalucía,Andalucía,Granada,Málaga,No
974037,2019-08-14,2019,33,8,es,Granada,Adra,16.0,1,8,1,8,1,Andalucía,Andalucía,Granada,Almería,No
977043,2019-08-14,2019,33,8,es,Granada,La Línea de la Concepción,13.0,3,6,3,6,0,Andalucía,Andalucía,Granada,Cádiz,No
983912,2019-08-14,2019,33,8,es,Granada,Punta Umbría,2.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Huelva,No
988507,2019-08-14,2019,33,8,es,Granada,Cabra,8.0,2,3,1,3,0,Andalucía,Andalucía,Granada,Córdoba,No
993056,2019-08-14,2019,33,8,es,Granada,Vejer de la Frontera,2.0,2,3,1,2,0,Andalucía,Andalucía,Granada,Cádiz,No
996247,2019-08-14,2019,33,8,es,Granada,Sanlúcar de Barrameda,8.0,1,4,1,4,1,Andalucía,Andalucía,Granada,Cádiz,No
1002469,2019-08-14,2019,33,8,es,Granada,Villamartín,6.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Cádiz,No
1005710,2019-08-14,2019,33,8,es,Granada,Salobreña,29.0,5,13,4,12,1,Andalucía,Andalucía,Granada,Granada,Si
1006865,2019-08-14,2019,33,8,es,Granada,Cúllar,10.0,1,6,1,6,0,Andalucía,Andalucía,Granada,Granada,Si
1013003,2019-08-14,2019,33,8,es,Granada,Puente Genil,2.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Córdoba,No
1014253,2019-08-14,2019,33,8,es,Granada,Olvera,5.0,2,3,1,3,0,Andalucía,Andalucía,Granada,Cádiz,No
1015428,2019-08-14,2019,33,8,es,Granada,Pozo Alcón,3.0,3,1,1,1,0,Andalucía,Andalucía,Granada,Jaén,No
379617,2018-06-10,2018,23,6,es,Granada,Sevilla,80.0,45,32,21,31,2,Andalucía,Andalucía,Granada,Sevilla,No
457710,2018-06-10,2018,23,6,es,Granada,Jerez de la Frontera,26.0,8,9,4,9,0,Andalucía,Andalucía,Granada,Cádiz,No
478109,2018-06-10,2018,23,6,es,Granada,Algeciras,15.0,11,6,4,6,0,Andalucía,Andalucía,Granada,Cádiz,No
524147,2018-06-10,2018,23,6,es,Granada,Marbella,12.0,5,10,3,10,0,Andalucía,Andalucía,Granada,Málaga,No
553775,2018-06-10,2018,23,6,es,Granada,San Fernando,6.0,2,2,1,2,0,Andalucía,Andalucía,Granada,Cádiz,No
568924,2018-06-10,2018,23,6,es,Granada,Málaga,191.0,71,77,32,72,4,Andalucía,Andalucía,Granada,Málaga,No
654298,2018-06-10,2018,23,6,es,Granada,Jaén,128.0,28,54,15,52,2,Andalucía,Andalucía,Granada,Jaén,No
676675,2018-06-10,2018,23,6,es,Granada,Córdoba,51.0,19,21,8,21,1,Andalucía,Andalucía,Granada,Córdoba,No
747380,2018-06-10,2018,23,6,es,Granada,Villanueva del Arzobispo,5.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Jaén,No
767540,2018-06-10,2018,23,6,es,Granada,Vélez-Málaga,10.0,5,5,3,5,0,Andalucía,Andalucía,Granada,Málaga,No
769459,2018-06-10,2018,23,6,es,Granada,Antequera,17.0,1,9,1,9,1,Andalucía,Andalucía,Granada,Málaga,No
779855,2018-06-10,2018,23,6,es,Granada,Úbeda,18.0,1,7,1,7,1,Andalucía,Andalucía,Granada,Jaén,No
785547,2018-06-10,2018,23,6,es,Granada,Almería,49.0,19,22,9,22,3,Andalucía,Andalucía,Granada,Almería,No
797415,2018-06-10,2018,23,6,es,Granada,Bailén,14.0,3,11,2,11,0,Andalucía,Andalucía,Granada,Jaén,No
830242,2018-06-10,2018,23,6,es,Granada,Cádiz,14.0,6,5,3,5,0,Andalucía,Andalucía,Granada,Cádiz,No
839636,2018-06-10,2018,23,6,es,Granada,Albox,8.0,2,4,2,4,0,Andalucía,Andalucía,Granada,Almería,No
842914,2018-06-10,2018,23,6,es,Granada,Vera,8.0,1,4,1,4,0,Andalucía,Andalucía,Granada,Almería,No
856353,2018-06-10,2018,23,6,es,Granada,Olula del Río,4.0,3,3,3,3,0,Andalucía,Andalucía,Granada,Almería,No
860357,2018-06-10,2018,23,6,es,Granada,Linares,11.0,2,6,2,6,0,Andalucía,Andalucía,Granada,Jaén,No
864911,2018-06-10,2018,23,6,es,Granada,Benalmádena,4.0,3,1,1,1,0,Andalucía,Andalucía,Granada,Málaga,No
867231,2018-06-10,2018,23,6,es,Granada,Mengíbar,2.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Jaén,No
878183,2018-06-10,2018,23,6,es,Granada,Mijas,5.0,2,3,1,3,0,Andalucía,Andalucía,Granada,Málaga,No
892963,2018-06-10,2018,23,6,es,Granada,Fuengirola,8.0,3,5,1,5,0,Andalucía,Andalucía,Granada,Málaga,No
897885,2018-06-10,2018,23,6,es,Granada,Ronda,5.0,2,2,1,2,0,Andalucía,Andalucía,Granada,Málaga,No
909156,2018-06-10,2018,23,6,es,Granada,Roquetas de Mar,24.0,3,11,2,11,3,Andalucía,Andalucía,Granada,Almería,No
912022,2018-06-10,2018,23,6,es,Granada,Huéscar,9.0,3,3,1,3,0,Andalucía,Andalucía,Granada,Granada,Si
920123,2018-06-10,2018,23,6,es,Granada,Guarromán,4.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Jaén,No
925672,2018-06-10,2018,23,6,es,Granada,El Ejido,7.0,5,5,4,5,0,Andalucía,Andalucía,Granada,Almería,No
929599,2018-06-10,2018,23,6,es,Granada,Baza,32.0,12,16,7,16,1,Andalucía,Andalucía,Granada,Granada,Si
931661,2018-06-10,2018,23,6,es,Granada,Manilva,1.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Málaga,No
936912,2018-06-10,2018,23,6,es,Granada,Priego de Córdoba,6.0,2,2,1,2,0,Andalucía,Andalucía,Granada,Córdoba,No
938624,2018-06-10,2018,23,6,es,Granada,Estepona,3.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Málaga,No
949573,2018-06-10,2018,23,6,es,Granada,Lucena,14.0,6,8,3,8,1,Andalucía,Andalucía,Granada,Córdoba,No
955903,2018-06-10,2018,23,6,es,Granada,Almuñécar,17.0,4,8,2,7,1,Andalucía,Andalucía,Granada,Granada,Si
958455,2018-06-10,2018,23,6,es,Granada,Estepa,4.0,1,3,1,3,1,Andalucía,Andalucía,Granada,Sevilla,No
971769,2018-06-10,2018,23,6,es,Granada,Nerja,8.0,1,7,1,7,0,Andalucía,Andalucía,Granada,Málaga,No
973784,2018-06-10,2018,23,6,es,Granada,Adra,3.0,1,3,1,3,1,Andalucía,Andalucía,Granada,Almería,No
976844,2018-06-10,2018,23,6,es,Granada,La Línea de la Concepción,4.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Cádiz,No
980544,2018-06-10,2018,23,6,es,Granada,Alcalá de Guadaíra,2.0,1,2,1,2,1,Andalucía,Andalucía,Granada,Sevilla,No
997568,2018-06-10,2018,23,6,es,Granada,Rota,4.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Cádiz,No
1011816,2018-06-10,2018,23,6,es,Granada,Los Barrios,2.0,2,1,1,1,0,Andalucía,Andalucía,Granada,Cádiz,No
1014723,2018-06-10,2018,23,6,es,Granada,Campillos,6.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Málaga,No
1036159,2018-06-10,2018,23,6,es,Granada,Rus,2.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Jaén,No
1040216,2018-06-10,2018,23,6,es,Granada,Chirivel,3.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Almería,No
1043508,2018-06-10,2018,23,6,es,Granada,Montemayor,2.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Córdoba,No
379570,2018-08-20,2018,34,8,es,Granada,Sevilla,81.0,30,39,16,38,4,Andalucía,Andalucía,Granada,Sevilla,No
457666,2018-08-20,2018,34,8,es,Granada,Jerez de la Frontera,17.0,5,6,2,6,0,Andalucía,Andalucía,Granada,Cádiz,No
478062,2018-08-20,2018,34,8,es,Granada,Algeciras,42.0,14,21,7,20,3,Andalucía,Andalucía,Granada,Cádiz,No
524100,2018-08-20,2018,34,8,es,Granada,Marbella,27.0,4,17,2,16,1,Andalucía,Andalucía,Granada,Málaga,No
568877,2018-08-20,2018,34,8,es,Granada,Málaga,216.0,52,97,28,93,15,Andalucía,Andalucía,Granada,Málaga,No
654251,2018-08-20,2018,34,8,es,Granada,Jaén,102.0,5,52,4,50,4,Andalucía,Andalucía,Granada,Jaén,No
676628,2018-08-20,2018,34,8,es,Granada,Córdoba,23.0,4,12,3,11,2,Andalucía,Andalucía,Granada,Córdoba,No
690952,2018-08-20,2018,34,8,es,Granada,Chiclana de la Frontera,4.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Cádiz,No
734054,2018-08-20,2018,34,8,es,Granada,Garrucha,4.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Almería,No
767501,2018-08-20,2018,34,8,es,Granada,Vélez-Málaga,11.0,2,5,1,4,0,Andalucía,Andalucía,Granada,Málaga,No
779819,2018-08-20,2018,34,8,es,Granada,Úbeda,3.0,1,2,1,2,0,Andalucía,Andalucía,Granada,Jaén,No
785500,2018-08-20,2018,34,8,es,Granada,Almería,91.0,17,39,9,35,7,Andalucía,Andalucía,Granada,Almería,No
802542,2018-08-20,2018,34,8,es,Granada,Huércal-Overa,2.0,2,1,1,1,0,Andalucía,Andalucía,Granada,Almería,No
809401,2018-08-20,2018,34,8,es,Granada,Torremolinos,13.0,1,7,1,7,1,Andalucía,Andalucía,Granada,Málaga,No
830196,2018-08-20,2018,34,8,es,Granada,Cádiz,12.0,4,6,2,6,2,Andalucía,Andalucía,Granada,Cádiz,No
846979,2018-08-20,2018,34,8,es,Granada,Mojácar,34.0,1,13,1,12,5,Andalucía,Andalucía,Granada,Almería,No
860313,2018-08-20,2018,34,8,es,Granada,Linares,7.0,3,3,1,3,0,Andalucía,Andalucía,Granada,Jaén,No
864885,2018-08-20,2018,34,8,es,Granada,Benalmádena,9.0,2,4,1,4,1,Andalucía,Andalucía,Granada,Málaga,No
869817,2018-08-20,2018,34,8,es,Granada,Níjar,3.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Almería,No
872287,2018-08-20,2018,34,8,es,Granada,Huelva,10.0,4,4,2,4,2,Andalucía,Andalucía,Granada,Huelva,No
879757,2018-08-20,2018,34,8,es,Granada,Cuevas del Almanzora,1.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Almería,No
891424,2018-08-20,2018,34,8,es,Granada,Torreperogil,1.0,1,1,1,1,0,Andalucía,Andalucía,Granada,Jaén,No
892922,2018-08-20,2018,34,8,es,Granada,Fuengirola,28.0,7,13,3,13,1,Andalucía,Andalucía,Granada,Málaga,No
909113,2018-08-20,2018,34,8,es,Granada,Roquetas de Mar,18.0,1,8,1,8,1,Andalucía,Andalucía,Granada,Almería,No
911998,2018-08-20,2018,34,8,es,Granada,Huéscar,9.0,1,3,1,2,0,Andalucía,Andalucía,Granada,Granada,Si
921969,2018-08-20,2018,34,8,es,Granada,Tarifa,9.0,1,6,1,6,1,Andalucía,Andalucía,Granada,Cádiz,No
925626,2018-08-20,2018,34,8,es,Granada,El Ejido,23.0,3,12,3,8,0,Andalucía,Andalucía,Granada,Almería,No
929552,2018-08-20,2018,34,8,es,Granada,Baza,52.0,6,22,5,21,1,Andalucía,Andalucía,Granada,Granada,Si
955860,2018-08-20,2018,34,8,es,Granada,Almuñécar,54.0,12,18,6,18,1,Andalucía,Andalucía,Granada,Granada,Si
968406,2018-08-20,2018,34,8,es,Granada,Motril,35.0,2,17,1,13,3,Andalucía,Andalucía,Granada,Granada,Si
971732,2018-08-20,2018,34,8,es,Granada,Nerja,13.0,5,6,3,6,0,Andalucía,Andalucía,Granada,Málaga,No
973750,2018-08-20,2018,34,8,es,Granada,Adra,4.0,1,3,1,3,0,Andalucía,Andalucía,Granada,Almería,No
976817,2018-08-20,2018,34,8,es,Granada,La Línea de la Concepción,5.0,2,2,1,2,1,Andalucía,Andalucía,Granada,Cádiz,No
996166,2018-08-20,2018,34,8,es,Granada,Sanlúcar de Barrameda,3.0,3,1,1,1,0,Andalucía,Andalucía,Granada,Cádiz,No
999657,2018-08-20,2018,34,8,es,Granada,Aguilar de la Frontera,7.0,1,2,1,2,1,Andalucía,Andalucía,Granada,Córdoba,No
379982,2019-06-10,2019,24,6,es,Granada,Sevilla,279.0,121,131,62,126,7,Andalucía,Andalucía,Granada,Sevilla,No
458075,2019-06-10,2019,24,6,es,Granada,Jerez de la Frontera,67.0,19,29,10,29,3,Andalucía,Andalucía,Granada,Cádiz,No
478468,2019-06-10,2019,24,6,es,Granada,Algeciras,38.0,25,20,13,20,2,Andalucía,Andalucía,Granada,Cádiz,No
513901,2019-06-10,2019,24,6,es,Granada,El Puerto de Santa María,20.0,7,9,4,9,0,Andalucía,Andalucía,Granada,Cádiz,No
